date,ticker,decision_time,text_available_at,revised_available_at,return_start_at,return_end_at,text_signal,revised_text_signal,latent_regime,next_return,close
2022-04-28,ACME,2022-04-28 16:00:00+00:00,2022-04-28 15:58:00+00:00,2022-04-29 12:00:00+00:00,2022-04-28 16:01:00+00:00,2022-04-29 16:00:00+00:00,-1.052184,-0.719865,stress,0.00450752,62.3102
2022-04-29,ACME,2022-04-29 16:00:00+00:00,2022-04-29 15:58:00+00:00,2022-04-30 12:00:00+00:00,2022-04-29 16:01:00+00:00,2022-05-02 16:00:00+00:00,-1.177131,-1.068875,stress,0.0069773,62.7449
2022-05-02,ACME,2022-05-02 16:00:00+00:00,2022-05-02 15:58:00+00:00,2022-05-03 12:00:00+00:00,2022-05-02 16:01:00+00:00,2022-05-03 16:00:00+00:00,-0.769225,-1.042555,stress,-0.01196373,61.9943
2022-05-03,ACME,2022-05-03 16:00:00+00:00,2022-05-03 15:58:00+00:00,2022-05-04 12:00:00+00:00,2022-05-03 16:01:00+00:00,2022-05-04 16:00:00+00:00,-0.896879,-0.443867,normal,0.00629424,62.3845
2022-05-04,ACME,2022-05-04 16:00:00+00:00,2022-05-04 15:58:00+00:00,2022-05-05 12:00:00+00:00,2022-05-04 16:01:00+00:00,2022-05-05 16:00:00+00:00,-0.677783,-0.953185,normal,-0.00784547,61.8951
2022-05-05,ACME,2022-05-05 16:00:00+00:00,2022-05-05 15:58:00+00:00,2022-05-06 12:00:00+00:00,2022-05-05 16:01:00+00:00,2022-05-06 16:00:00+00:00,0.873039,1.063592,expansion,0.0056284,62.2434
2022-05-06,ACME,2022-05-06 16:00:00+00:00,2022-05-06 15:58:00+00:00,2022-05-07 12:00:00+00:00,2022-05-06 16:01:00+00:00,2022-05-09 16:00:00+00:00,1.127554,1.137025,expansion,-0.00196062,62.1214
2022-05-09,ACME,2022-05-09 16:00:00+00:00,2022-05-09 15:58:00+00:00,2022-05-10 12:00:00+00:00,2022-05-09 16:01:00+00:00,2022-05-10 16:00:00+00:00,0.764921,1.551844,normal,0.01298323,62.9279
2022-05-10,ACME,2022-05-10 16:00:00+00:00,2022-05-10 15:58:00+00:00,2022-05-11 12:00:00+00:00,2022-05-10 16:01:00+00:00,2022-05-11 16:00:00+00:00,0.177834,0.562885,normal,0.00537487,63.2662
2022-05-11,ACME,2022-05-11 16:00:00+00:00,2022-05-11 15:58:00+00:00,2022-05-12 12:00:00+00:00,2022-05-11 16:01:00+00:00,2022-05-12 16:00:00+00:00,-0.385592,-0.606414,normal,-0.00270649,63.0949
2022-05-12,ACME,2022-05-12 16:00:00+00:00,2022-05-12 15:58:00+00:00,2022-05-13 12:00:00+00:00,2022-05-12 16:01:00+00:00,2022-05-13 16:00:00+00:00,-0.04386,-0.869157,normal,-0.01775273,61.9748
2022-05-13,ACME,2022-05-13 16:00:00+00:00,2022-05-13 15:58:00+00:00,2022-05-14 12:00:00+00:00,2022-05-13 16:01:00+00:00,2022-05-16 16:00:00+00:00,-1.28978,-1.49754,normal,-0.00773864,61.4952
2022-05-16,ACME,2022-05-16 16:00:00+00:00,2022-05-16 15:58:00+00:00,2022-05-17 12:00:00+00:00,2022-05-16 16:01:00+00:00,2022-05-17 16:00:00+00:00,0.047053,0.499748,normal,0.00785607,61.9783
2022-05-17,ACME,2022-05-17 16:00:00+00:00,2022-05-17 15:58:00+00:00,2022-05-18 12:00:00+00:00,2022-05-17 16:01:00+00:00,2022-05-18 16:00:00+00:00,-1.231405,-0.611375,stress,0.01085649,62.6512
2022-05-18,ACME,2022-05-18 16:00:00+00:00,2022-05-18 15:58:00+00:00,2022-05-19 12:00:00+00:00,2022-05-18 16:01:00+00:00,2022-05-19 16:00:00+00:00,-1.523495,-1.554941,stress,-0.00111419,62.5814
2022-05-19,ACME,2022-05-19 16:00:00+00:00,2022-05-19 15:58:00+00:00,2022-05-20 12:00:00+00:00,2022-05-19 16:01:00+00:00,2022-05-20 16:00:00+00:00,-2.809745,-2.549281,stress,0.00556415,62.9296
2022-05-20,ACME,2022-05-20 16:00:00+00:00,2022-05-20 15:58:00+00:00,2022-05-21 12:00:00+00:00,2022-05-20 16:01:00+00:00,2022-05-23 16:00:00+00:00,-3.276224,-3.413343,stress,-0.00645716,62.5233
2022-05-23,ACME,2022-05-23 16:00:00+00:00,2022-05-23 15:58:00+00:00,2022-05-24 12:00:00+00:00,2022-05-23 16:01:00+00:00,2022-05-24 16:00:00+00:00,-2.927067,-3.270501,stress,-0.00761424,62.0472
2022-05-24,ACME,2022-05-24 16:00:00+00:00,2022-05-24 15:58:00+00:00,2022-05-25 12:00:00+00:00,2022-05-24 16:01:00+00:00,2022-05-25 16:00:00+00:00,-1.945175,-2.14295,stress,-0.0054748,61.7075
2022-05-25,ACME,2022-05-25 16:00:00+00:00,2022-05-25 15:58:00+00:00,2022-05-26 12:00:00+00:00,2022-05-25 16:01:00+00:00,2022-05-26 16:00:00+00:00,-1.882482,-1.765397,stress,0.00224403,61.846
2022-05-26,ACME,2022-05-26 16:00:00+00:00,2022-05-26 15:58:00+00:00,2022-05-27 12:00:00+00:00,2022-05-26 16:01:00+00:00,2022-05-27 16:00:00+00:00,-0.669377,-0.607805,stress,-0.0054881,61.5065
2022-05-27,ACME,2022-05-27 16:00:00+00:00,2022-05-27 15:58:00+00:00,2022-05-28 12:00:00+00:00,2022-05-27 16:01:00+00:00,2022-05-30 16:00:00+00:00,-1.380229,-1.34636,stress,-0.00146246,61.4166
2022-05-30,ACME,2022-05-30 16:00:00+00:00,2022-05-30 15:58:00+00:00,2022-05-31 12:00:00+00:00,2022-05-30 16:01:00+00:00,2022-05-31 16:00:00+00:00,-0.713304,-0.114832,stress,0.01467375,62.3178
2022-05-31,ACME,2022-05-31 16:00:00+00:00,2022-05-31 15:58:00+00:00,2022-06-01 12:00:00+00:00,2022-05-31 16:01:00+00:00,2022-06-01 16:00:00+00:00,-1.669988,-2.224059,stress,-0.01088643,61.6394
2022-06-01,ACME,2022-06-01 16:00:00+00:00,2022-06-01 15:58:00+00:00,2022-06-02 12:00:00+00:00,2022-06-01 16:01:00+00:00,2022-06-02 16:00:00+00:00,-1.906466,-1.623675,stress,0.01172173,62.3619
2022-06-02,ACME,2022-06-02 16:00:00+00:00,2022-06-02 15:58:00+00:00,2022-06-03 12:00:00+00:00,2022-06-02 16:01:00+00:00,2022-06-03 16:00:00+00:00,-0.028639,-0.405082,normal,-0.00771742,61.8806
2022-06-03,ACME,2022-06-03 16:00:00+00:00,2022-06-03 15:58:00+00:00,2022-06-04 12:00:00+00:00,2022-06-03 16:01:00+00:00,2022-06-06 16:00:00+00:00,0.770554,0.729934,normal,-0.00085968,61.8274
2022-06-06,ACME,2022-06-06 16:00:00+00:00,2022-06-06 15:58:00+00:00,2022-06-07 12:00:00+00:00,2022-06-06 16:01:00+00:00,2022-06-07 16:00:00+00:00,-0.316997,-0.943203,normal,-0.01512989,60.892
2022-06-07,ACME,2022-06-07 16:00:00+00:00,2022-06-07 15:58:00+00:00,2022-06-08 12:00:00+00:00,2022-06-07 16:01:00+00:00,2022-06-08 16:00:00+00:00,0.501376,0.474222,normal,-0.00188876,60.777
2022-06-08,ACME,2022-06-08 16:00:00+00:00,2022-06-08 15:58:00+00:00,2022-06-09 12:00:00+00:00,2022-06-08 16:01:00+00:00,2022-06-09 16:00:00+00:00,0.663027,0.683099,normal,9.955e-05,60.783
2022-06-09,ACME,2022-06-09 16:00:00+00:00,2022-06-09 15:58:00+00:00,2022-06-10 12:00:00+00:00,2022-06-09 16:01:00+00:00,2022-06-10 16:00:00+00:00,-0.130534,-0.274487,normal,-0.00010254,60.7768
2022-06-10,ACME,2022-06-10 16:00:00+00:00,2022-06-10 15:58:00+00:00,2022-06-11 12:00:00+00:00,2022-06-10 16:01:00+00:00,2022-06-13 16:00:00+00:00,0.002422,0.314824,normal,0.00967732,61.365
2022-06-13,ACME,2022-06-13 16:00:00+00:00,2022-06-13 15:58:00+00:00,2022-06-14 12:00:00+00:00,2022-06-13 16:01:00+00:00,2022-06-14 16:00:00+00:00,-0.998085,-0.653478,normal,0.0110157,62.0409
2022-06-14,ACME,2022-06-14 16:00:00+00:00,2022-06-14 15:58:00+00:00,2022-06-15 12:00:00+00:00,2022-06-14 16:01:00+00:00,2022-06-15 16:00:00+00:00,0.051448,0.673169,normal,0.01470565,62.9533
2022-06-15,ACME,2022-06-15 16:00:00+00:00,2022-06-15 15:58:00+00:00,2022-06-16 12:00:00+00:00,2022-06-15 16:01:00+00:00,2022-06-16 16:00:00+00:00,0.892084,1.153036,normal,0.00853068,63.4903
2022-06-16,ACME,2022-06-16 16:00:00+00:00,2022-06-16 15:58:00+00:00,2022-06-17 12:00:00+00:00,2022-06-16 16:01:00+00:00,2022-06-17 16:00:00+00:00,0.595301,0.786136,normal,0.00352937,63.7144
2022-06-17,ACME,2022-06-17 16:00:00+00:00,2022-06-17 15:58:00+00:00,2022-06-18 12:00:00+00:00,2022-06-17 16:01:00+00:00,2022-06-20 16:00:00+00:00,0.880571,1.084705,expansion,0.00824165,64.2395
2022-06-20,ACME,2022-06-20 16:00:00+00:00,2022-06-20 15:58:00+00:00,2022-06-21 12:00:00+00:00,2022-06-20 16:01:00+00:00,2022-06-21 16:00:00+00:00,-0.224865,-0.433489,normal,-0.00643672,63.826
2022-06-21,ACME,2022-06-21 16:00:00+00:00,2022-06-21 15:58:00+00:00,2022-06-22 12:00:00+00:00,2022-06-21 16:01:00+00:00,2022-06-22 16:00:00+00:00,-1.054187,-0.779836,normal,0.01425291,64.7357
2022-06-22,ACME,2022-06-22 16:00:00+00:00,2022-06-22 15:58:00+00:00,2022-06-23 12:00:00+00:00,2022-06-22 16:01:00+00:00,2022-06-23 16:00:00+00:00,0.496433,0.515596,normal,0.00171767,64.8469
2022-06-23,ACME,2022-06-23 16:00:00+00:00,2022-06-23 15:58:00+00:00,2022-06-24 12:00:00+00:00,2022-06-23 16:01:00+00:00,2022-06-24 16:00:00+00:00,-1.07463,-1.60285,stress,-0.00983796,64.209
2022-06-24,ACME,2022-06-24 16:00:00+00:00,2022-06-24 15:58:00+00:00,2022-06-25 12:00:00+00:00,2022-06-24 16:01:00+00:00,2022-06-27 16:00:00+00:00,-2.09258,-2.0846,stress,0.00123401,64.2882
2022-06-27,ACME,2022-06-27 16:00:00+00:00,2022-06-27 15:58:00+00:00,2022-06-28 12:00:00+00:00,2022-06-27 16:01:00+00:00,2022-06-28 16:00:00+00:00,-1.532,-1.530402,stress,-0.00363921,64.0542
2022-06-28,ACME,2022-06-28 16:00:00+00:00,2022-06-28 15:58:00+00:00,2022-06-29 12:00:00+00:00,2022-06-28 16:01:00+00:00,2022-06-29 16:00:00+00:00,-1.017336,-1.27649,stress,-0.0025163,63.8931
2022-06-29,ACME,2022-06-29 16:00:00+00:00,2022-06-29 15:58:00+00:00,2022-06-30 12:00:00+00:00,2022-06-29 16:01:00+00:00,2022-06-30 16:00:00+00:00,-2.631216,-2.68716,stress,-0.00479051,63.587
2022-06-30,ACME,2022-06-30 16:00:00+00:00,2022-06-30 15:58:00+00:00,2022-07-01 12:00:00+00:00,2022-06-30 16:01:00+00:00,2022-07-01 16:00:00+00:00,-1.104639,-0.258562,stress,0.02208814,64.9915
2022-07-01,ACME,2022-07-01 16:00:00+00:00,2022-07-01 15:58:00+00:00,2022-07-02 12:00:00+00:00,2022-07-01 16:01:00+00:00,2022-07-04 16:00:00+00:00,-0.778205,-1.309189,stress,-0.00988876,64.3488
2022-07-04,ACME,2022-07-04 16:00:00+00:00,2022-07-04 15:58:00+00:00,2022-07-05 12:00:00+00:00,2022-07-04 16:01:00+00:00,2022-07-05 16:00:00+00:00,-0.643,-0.121315,stress,0.00906347,64.932
2022-07-05,ACME,2022-07-05 16:00:00+00:00,2022-07-05 15:58:00+00:00,2022-07-06 12:00:00+00:00,2022-07-05 16:01:00+00:00,2022-07-06 16:00:00+00:00,-0.506115,-1.049474,normal,-0.00415495,64.6623
2022-07-06,ACME,2022-07-06 16:00:00+00:00,2022-07-06 15:58:00+00:00,2022-07-07 12:00:00+00:00,2022-07-06 16:01:00+00:00,2022-07-07 16:00:00+00:00,-0.36873,-0.823001,normal,-0.00802291,64.1435
2022-07-07,ACME,2022-07-07 16:00:00+00:00,2022-07-07 15:58:00+00:00,2022-07-08 12:00:00+00:00,2022-07-07 16:01:00+00:00,2022-07-08 16:00:00+00:00,-0.702295,-0.715153,stress,0.00042063,64.1705
2022-07-08,ACME,2022-07-08 16:00:00+00:00,2022-07-08 15:58:00+00:00,2022-07-09 12:00:00+00:00,2022-07-08 16:01:00+00:00,2022-07-11 16:00:00+00:00,-1.077356,-1.74625,stress,-0.01468802,63.2279
2022-07-11,ACME,2022-07-11 16:00:00+00:00,2022-07-11 15:58:00+00:00,2022-07-12 12:00:00+00:00,2022-07-11 16:01:00+00:00,2022-07-12 16:00:00+00:00,-0.194383,-0.079514,normal,0.00174086,63.338
2022-07-12,ACME,2022-07-12 16:00:00+00:00,2022-07-12 15:58:00+00:00,2022-07-13 12:00:00+00:00,2022-07-12 16:01:00+00:00,2022-07-13 16:00:00+00:00,0.196236,0.188083,normal,-0.00388657,63.0918
2022-07-13,ACME,2022-07-13 16:00:00+00:00,2022-07-13 15:58:00+00:00,2022-07-14 12:00:00+00:00,2022-07-13 16:01:00+00:00,2022-07-14 16:00:00+00:00,0.414181,0.129807,normal,-0.00290178,62.9087
2022-07-14,ACME,2022-07-14 16:00:00+00:00,2022-07-14 15:58:00+00:00,2022-07-15 12:00:00+00:00,2022-07-14 16:01:00+00:00,2022-07-15 16:00:00+00:00,0.057607,-0.20018,normal,-0.00451798,62.6245
2022-07-15,ACME,2022-07-15 16:00:00+00:00,2022-07-15 15:58:00+00:00,2022-07-16 12:00:00+00:00,2022-07-15 16:01:00+00:00,2022-07-18 16:00:00+00:00,0.675687,0.695448,expansion,-0.00123839,62.547
2022-07-18,ACME,2022-07-18 16:00:00+00:00,2022-07-18 15:58:00+00:00,2022-07-19 12:00:00+00:00,2022-07-18 16:01:00+00:00,2022-07-19 16:00:00+00:00,0.751471,1.004324,expansion,0.00398013,62.7959
2022-07-19,ACME,2022-07-19 16:00:00+00:00,2022-07-19 15:58:00+00:00,2022-07-20 12:00:00+00:00,2022-07-19 16:01:00+00:00,2022-07-20 16:00:00+00:00,0.189705,0.600891,normal,0.0130576,63.6159
2022-07-20,ACME,2022-07-20 16:00:00+00:00,2022-07-20 15:58:00+00:00,2022-07-21 12:00:00+00:00,2022-07-20 16:01:00+00:00,2022-07-21 16:00:00+00:00,-1.448623,-1.79377,stress,-0.0060895,63.2285
2022-07-21,ACME,2022-07-21 16:00:00+00:00,2022-07-21 15:58:00+00:00,2022-07-22 12:00:00+00:00,2022-07-21 16:01:00+00:00,2022-07-22 16:00:00+00:00,-1.056881,-0.253417,normal,0.01658215,64.277
2022-07-22,ACME,2022-07-22 16:00:00+00:00,2022-07-22 15:58:00+00:00,2022-07-23 12:00:00+00:00,2022-07-22 16:01:00+00:00,2022-07-25 16:00:00+00:00,-0.37679,-0.235516,normal,0.00172465,64.3878
2022-07-25,ACME,2022-07-25 16:00:00+00:00,2022-07-25 15:58:00+00:00,2022-07-26 12:00:00+00:00,2022-07-25 16:01:00+00:00,2022-07-26 16:00:00+00:00,-0.177059,-0.160059,normal,0.00141981,64.4792
2022-07-26,ACME,2022-07-26 16:00:00+00:00,2022-07-26 15:58:00+00:00,2022-07-27 12:00:00+00:00,2022-07-26 16:01:00+00:00,2022-07-27 16:00:00+00:00,-0.753016,-0.834675,stress,0.0007287,64.5262
2022-07-27,ACME,2022-07-27 16:00:00+00:00,2022-07-27 15:58:00+00:00,2022-07-28 12:00:00+00:00,2022-07-27 16:01:00+00:00,2022-07-28 16:00:00+00:00,-0.763679,-0.818125,stress,-0.00150365,64.4292
2022-07-28,ACME,2022-07-28 16:00:00+00:00,2022-07-28 15:58:00+00:00,2022-07-29 12:00:00+00:00,2022-07-28 16:01:00+00:00,2022-07-29 16:00:00+00:00,-1.211106,-1.668409,stress,-0.01323794,63.5763
2022-07-29,ACME,2022-07-29 16:00:00+00:00,2022-07-29 15:58:00+00:00,2022-07-30 12:00:00+00:00,2022-07-29 16:01:00+00:00,2022-08-01 16:00:00+00:00,-1.302033,-1.864405,stress,-0.01356521,62.7138
2022-08-01,ACME,2022-08-01 16:00:00+00:00,2022-08-01 15:58:00+00:00,2022-08-02 12:00:00+00:00,2022-08-01 16:01:00+00:00,2022-08-02 16:00:00+00:00,0.205831,0.106311,normal,0.00182742,62.8285
2022-08-02,ACME,2022-08-02 16:00:00+00:00,2022-08-02 15:58:00+00:00,2022-08-03 12:00:00+00:00,2022-08-02 16:01:00+00:00,2022-08-03 16:00:00+00:00,-0.663925,-0.389851,normal,0.0091616,63.4041
2022-08-03,ACME,2022-08-03 16:00:00+00:00,2022-08-03 15:58:00+00:00,2022-08-04 12:00:00+00:00,2022-08-03 16:01:00+00:00,2022-08-04 16:00:00+00:00,-0.527001,-0.366208,normal,0.00081149,63.4555
2022-08-04,ACME,2022-08-04 16:00:00+00:00,2022-08-04 15:58:00+00:00,2022-08-05 12:00:00+00:00,2022-08-04 16:01:00+00:00,2022-08-05 16:00:00+00:00,-0.142727,0.591732,normal,0.01069677,64.1343
2022-08-05,ACME,2022-08-05 16:00:00+00:00,2022-08-05 15:58:00+00:00,2022-08-06 12:00:00+00:00,2022-08-05 16:01:00+00:00,2022-08-08 16:00:00+00:00,-0.42096,-0.528184,normal,-0.00695333,63.6883
2022-08-08,ACME,2022-08-08 16:00:00+00:00,2022-08-08 15:58:00+00:00,2022-08-09 12:00:00+00:00,2022-08-08 16:01:00+00:00,2022-08-09 16:00:00+00:00,-0.11577,-0.71298,normal,-0.01207157,62.9195
2022-08-09,ACME,2022-08-09 16:00:00+00:00,2022-08-09 15:58:00+00:00,2022-08-10 12:00:00+00:00,2022-08-09 16:01:00+00:00,2022-08-10 16:00:00+00:00,-0.323518,-0.645068,normal,-0.00621707,62.5283
2022-08-10,ACME,2022-08-10 16:00:00+00:00,2022-08-10 15:58:00+00:00,2022-08-11 12:00:00+00:00,2022-08-10 16:01:00+00:00,2022-08-11 16:00:00+00:00,-1.015672,-0.724156,stress,0.00736967,62.9892
2022-08-11,ACME,2022-08-11 16:00:00+00:00,2022-08-11 15:58:00+00:00,2022-08-12 12:00:00+00:00,2022-08-11 16:01:00+00:00,2022-08-12 16:00:00+00:00,0.483632,-0.093991,normal,-0.01232455,62.2128
2022-08-12,ACME,2022-08-12 16:00:00+00:00,2022-08-12 15:58:00+00:00,2022-08-13 12:00:00+00:00,2022-08-12 16:01:00+00:00,2022-08-15 16:00:00+00:00,-0.262876,-0.499216,normal,-0.00459576,61.9269
2022-08-15,ACME,2022-08-15 16:00:00+00:00,2022-08-15 15:58:00+00:00,2022-08-16 12:00:00+00:00,2022-08-15 16:01:00+00:00,2022-08-16 16:00:00+00:00,1.081401,1.615046,normal,0.01712982,62.9877
2022-08-16,ACME,2022-08-16 16:00:00+00:00,2022-08-16 15:58:00+00:00,2022-08-17 12:00:00+00:00,2022-08-16 16:01:00+00:00,2022-08-17 16:00:00+00:00,0.106955,0.620149,expansion,0.01081864,63.6692
2022-08-17,ACME,2022-08-17 16:00:00+00:00,2022-08-17 15:58:00+00:00,2022-08-18 12:00:00+00:00,2022-08-17 16:01:00+00:00,2022-08-18 16:00:00+00:00,-0.476205,-0.742715,normal,-0.00675215,63.2393
2022-08-18,ACME,2022-08-18 16:00:00+00:00,2022-08-18 15:58:00+00:00,2022-08-19 12:00:00+00:00,2022-08-18 16:01:00+00:00,2022-08-19 16:00:00+00:00,0.179041,0.281821,normal,0.00649592,63.6501
2022-08-19,ACME,2022-08-19 16:00:00+00:00,2022-08-19 15:58:00+00:00,2022-08-20 12:00:00+00:00,2022-08-19 16:01:00+00:00,2022-08-22 16:00:00+00:00,0.725264,0.932659,normal,0.00663034,64.0721
2022-08-22,ACME,2022-08-22 16:00:00+00:00,2022-08-22 15:58:00+00:00,2022-08-23 12:00:00+00:00,2022-08-22 16:01:00+00:00,2022-08-23 16:00:00+00:00,1.152173,0.846503,expansion,-0.00543798,63.7237
2022-08-23,ACME,2022-08-23 16:00:00+00:00,2022-08-23 15:58:00+00:00,2022-08-24 12:00:00+00:00,2022-08-23 16:01:00+00:00,2022-08-24 16:00:00+00:00,1.785409,3.364929,expansion,0.03560117,65.9923
2022-08-24,ACME,2022-08-24 16:00:00+00:00,2022-08-24 15:58:00+00:00,2022-08-25 12:00:00+00:00,2022-08-24 16:01:00+00:00,2022-08-25 16:00:00+00:00,1.485109,1.523481,expansion,-0.00049153,65.9599
2022-08-25,ACME,2022-08-25 16:00:00+00:00,2022-08-25 15:58:00+00:00,2022-08-26 12:00:00+00:00,2022-08-25 16:01:00+00:00,2022-08-26 16:00:00+00:00,0.609171,0.679162,expansion,-0.00154509,65.8579
2022-08-26,ACME,2022-08-26 16:00:00+00:00,2022-08-26 15:58:00+00:00,2022-08-27 12:00:00+00:00,2022-08-26 16:01:00+00:00,2022-08-29 16:00:00+00:00,0.673835,1.247682,expansion,0.00936883,66.475
2022-08-29,ACME,2022-08-29 16:00:00+00:00,2022-08-29 15:58:00+00:00,2022-08-30 12:00:00+00:00,2022-08-29 16:01:00+00:00,2022-08-30 16:00:00+00:00,0.8683,0.827789,expansion,-0.0005411,66.439
2022-08-30,ACME,2022-08-30 16:00:00+00:00,2022-08-30 15:58:00+00:00,2022-08-31 12:00:00+00:00,2022-08-30 16:01:00+00:00,2022-08-31 16:00:00+00:00,1.087606,0.638923,normal,-0.00539961,66.0802
2022-08-31,ACME,2022-08-31 16:00:00+00:00,2022-08-31 15:58:00+00:00,2022-09-01 12:00:00+00:00,2022-08-31 16:01:00+00:00,2022-09-01 16:00:00+00:00,0.406778,0.665546,normal,0.00530284,66.4307
2022-09-01,ACME,2022-09-01 16:00:00+00:00,2022-09-01 15:58:00+00:00,2022-09-02 12:00:00+00:00,2022-09-01 16:01:00+00:00,2022-09-02 16:00:00+00:00,-0.820436,-1.349393,stress,-0.01057533,65.7281
2022-09-02,ACME,2022-09-02 16:00:00+00:00,2022-09-02 15:58:00+00:00,2022-09-03 12:00:00+00:00,2022-09-02 16:01:00+00:00,2022-09-05 16:00:00+00:00,-1.141672,-1.508794,stress,-0.00790086,65.2088
2022-09-05,ACME,2022-09-05 16:00:00+00:00,2022-09-05 15:58:00+00:00,2022-09-06 12:00:00+00:00,2022-09-05 16:01:00+00:00,2022-09-06 16:00:00+00:00,0.407723,1.129691,normal,0.01463237,66.163
2022-09-06,ACME,2022-09-06 16:00:00+00:00,2022-09-06 15:58:00+00:00,2022-09-07 12:00:00+00:00,2022-09-06 16:01:00+00:00,2022-09-07 16:00:00+00:00,-0.108514,-0.081372,normal,-0.00107129,66.0921
2022-09-07,ACME,2022-09-07 16:00:00+00:00,2022-09-07 15:58:00+00:00,2022-09-08 12:00:00+00:00,2022-09-07 16:01:00+00:00,2022-09-08 16:00:00+00:00,-1.247344,-1.211482,stress,0.00126321,66.1756
2022-09-08,ACME,2022-09-08 16:00:00+00:00,2022-09-08 15:58:00+00:00,2022-09-09 12:00:00+00:00,2022-09-08 16:01:00+00:00,2022-09-09 16:00:00+00:00,-1.494794,-1.971316,stress,-0.00877986,65.5946
2022-09-09,ACME,2022-09-09 16:00:00+00:00,2022-09-09 15:58:00+00:00,2022-09-10 12:00:00+00:00,2022-09-09 16:01:00+00:00,2022-09-12 16:00:00+00:00,-0.863839,-0.453168,stress,0.01025571,66.2673
2022-09-12,ACME,2022-09-12 16:00:00+00:00,2022-09-12 15:58:00+00:00,2022-09-13 12:00:00+00:00,2022-09-12 16:01:00+00:00,2022-09-13 16:00:00+00:00,-0.26313,-0.573646,normal,-0.00444631,65.9727
2022-09-13,ACME,2022-09-13 16:00:00+00:00,2022-09-13 15:58:00+00:00,2022-09-14 12:00:00+00:00,2022-09-13 16:01:00+00:00,2022-09-14 16:00:00+00:00,-0.581308,-0.924093,normal,-0.00864004,65.4026
2022-09-14,ACME,2022-09-14 16:00:00+00:00,2022-09-14 15:58:00+00:00,2022-09-15 12:00:00+00:00,2022-09-14 16:01:00+00:00,2022-09-15 16:00:00+00:00,-0.849562,-0.330459,stress,0.01159259,66.1608
2022-09-15,ACME,2022-09-15 16:00:00+00:00,2022-09-15 15:58:00+00:00,2022-09-16 12:00:00+00:00,2022-09-15 16:01:00+00:00,2022-09-16 16:00:00+00:00,-1.299111,-1.282818,stress,0.00037584,66.1857
2022-09-16,ACME,2022-09-16 16:00:00+00:00,2022-09-16 15:58:00+00:00,2022-09-17 12:00:00+00:00,2022-09-16 16:01:00+00:00,2022-09-19 16:00:00+00:00,0.007589,-0.210873,normal,-0.00318421,65.9749
2022-09-19,ACME,2022-09-19 16:00:00+00:00,2022-09-19 15:58:00+00:00,2022-09-20 12:00:00+00:00,2022-09-19 16:01:00+00:00,2022-09-20 16:00:00+00:00,-1.061562,-1.281579,normal,0.00089286,66.0339
2022-09-20,ACME,2022-09-20 16:00:00+00:00,2022-09-20 15:58:00+00:00,2022-09-21 12:00:00+00:00,2022-09-20 16:01:00+00:00,2022-09-21 16:00:00+00:00,-2.048218,-2.213478,stress,-0.00525023,65.6872
2022-09-21,ACME,2022-09-21 16:00:00+00:00,2022-09-21 15:58:00+00:00,2022-09-22 12:00:00+00:00,2022-09-21 16:01:00+00:00,2022-09-22 16:00:00+00:00,-0.928325,-1.268257,stress,-0.00760819,65.1874
2022-09-22,ACME,2022-09-22 16:00:00+00:00,2022-09-22 15:58:00+00:00,2022-09-23 12:00:00+00:00,2022-09-22 16:01:00+00:00,2022-09-23 16:00:00+00:00,-1.194342,-1.589251,stress,-0.01056794,64.4985
2022-09-23,ACME,2022-09-23 16:00:00+00:00,2022-09-23 15:58:00+00:00,2022-09-24 12:00:00+00:00,2022-09-23 16:01:00+00:00,2022-09-26 16:00:00+00:00,-0.900924,-1.985542,stress,-0.02123363,63.129
2022-09-26,ACME,2022-09-26 16:00:00+00:00,2022-09-26 15:58:00+00:00,2022-09-27 12:00:00+00:00,2022-09-26 16:01:00+00:00,2022-09-27 16:00:00+00:00,-1.018702,-0.992141,stress,0.00296594,63.3162
2022-09-27,ACME,2022-09-27 16:00:00+00:00,2022-09-27 15:58:00+00:00,2022-09-28 12:00:00+00:00,2022-09-27 16:01:00+00:00,2022-09-28 16:00:00+00:00,-1.046239,-1.15043,stress,-0.00259967,63.1516
2022-09-28,ACME,2022-09-28 16:00:00+00:00,2022-09-28 15:58:00+00:00,2022-09-29 12:00:00+00:00,2022-09-28 16:01:00+00:00,2022-09-29 16:00:00+00:00,-0.428262,-0.58911,normal,0.00169899,63.2589
2022-09-29,ACME,2022-09-29 16:00:00+00:00,2022-09-29 15:58:00+00:00,2022-09-30 12:00:00+00:00,2022-09-29 16:01:00+00:00,2022-09-30 16:00:00+00:00,-0.331397,0.878587,normal,0.02216622,64.6611
2022-09-30,ACME,2022-09-30 16:00:00+00:00,2022-09-30 15:58:00+00:00,2022-10-01 12:00:00+00:00,2022-09-30 16:01:00+00:00,2022-10-03 16:00:00+00:00,-0.541639,-0.909563,stress,-0.00628111,64.255
2022-10-03,ACME,2022-10-03 16:00:00+00:00,2022-10-03 15:58:00+00:00,2022-10-04 12:00:00+00:00,2022-10-03 16:01:00+00:00,2022-10-04 16:00:00+00:00,-0.819229,0.291392,stress,0.02190248,65.6623
2022-10-04,ACME,2022-10-04 16:00:00+00:00,2022-10-04 15:58:00+00:00,2022-10-05 12:00:00+00:00,2022-10-04 16:01:00+00:00,2022-10-05 16:00:00+00:00,-1.054551,-2.066603,stress,-0.02095283,64.2865
